𝜆,FI*,t1*,t2*,t3*
25.8242876246246240,.835130227295569592e-2,.306690198163450008e-1,.118990167027260060e-1,.421430061549884615e-2
25.8761041821821820,.835179861576419019e-2,.306086925721671850e-1,.118755515637956575e-1,.420598237696791916e-2
25.9281335035035028,.835228845865164035e-2,.305483415489807252e-1,.118520782105335544e-1,.419766135778902420e-2
25.9782733953953944,.835275255487870523e-2,.304903935104737824e-1,.118295404534822252e-1,.418967211835267160e-2
26.0238052207207211,.835316734135741444e-2,.304379500846736518e-1,.118091444114180773e-1,.418244218131736019e-2
26.0779469649649656,.835365245094496153e-2,.303758104841032328e-1,.117849783569052534e-1,.417387598389429727e-2
26.1238121241241252,.835405661804152801e-2,.303233568778614321e-1,.117645799952388937e-1,.416664543279108689e-2
26.1771642077077082,.835451906284536902e-2,.302625554489224791e-1,.117409362228516612e-1,.415826460704510608e-2
26.2243898418418411,.835492160888333391e-2,.302089275960139361e-1,.117200828427567339e-1,.415087297338632370e-2
26.2762038473473467,.835535604637919170e-2,.301502955305312549e-1,.116972844187885963e-1,.414279201407651357e-2
26.3255430335335348,.835576282689255538e-2,.300946635861367405e-1,.116756533812437790e-1,.413512494233176601e-2
26.3770232982982975,.835618019747597952e-2,.300368241700253377e-1,.116531648651639168e-1,.412715404589446017e-2
26.4242982517517504,.835655722483038578e-2,.299838946231502090e-1,.116325860943255598e-1,.411986013934645314e-2
26.4752906756756765,.835695730291329854e-2,.299270007306972653e-1,.116104667845397785e-1,.411202030577355066e-2
26.5282574729729745,.835736574288546523e-2,.298681203160831264e-1,.115875759931423888e-1,.410390713988608834e-2
26.5743652257257246,.835771547464326039e-2,.298170434212999790e-1,.115677196422942861e-1,.409686955554197825e-2
26.6241628618618620,.835808721306767997e-2,.297620649488779844e-1,.115463472408952293e-1,.408929473454654625e-2
26.6756086926926912,.835846483751251368e-2,.297054687342202875e-1,.115243467096765185e-1,.408149738702015541e-2
26.7259384014014003,.835882806301781189e-2,.296502980612894894e-1,.115029010534080690e-1,.407389678856005539e-2
26.7746349824824819,.835917375627314406e-2,.295971028579170188e-1,.114822239631031612e-1,.406656866442365022e-2
26.8287042332332319,.835955108009845543e-2,.295382511387163489e-1,.114593489322016052e-1,.405846166920432322e-2
26.8772878598598588,.835988437681107165e-2,.294855600999190566e-1,.114388691604115095e-1,.405120364757633258e-2
26.9291612512512515,.836023434080829242e-2,.294294986137243163e-1,.114170800602309622e-1,.404348168763216716e-2
26.9761662537537532,.836054628205497481e-2,.293788738942986696e-1,.113974046377218908e-1,.403650888187195335e-2
27.0275551371371385,.836088177595571691e-2,.293237175705810885e-1,.113759686369672638e-1,.402891222325919666e-2
27.0759080715715719,.836119225046233830e-2,.292720000625161479e-1,.113558697007870128e-1,.402178948035316047e-2
27.1264508203203221,.836151148635874523e-2,.292181263765413507e-1,.113349334214629758e-1,.401437007392697800e-2
27.1758655955955959,.836181844642083262e-2,.291656379895959307e-1,.113145360865611142e-1,.400714173406387965e-2
27.2275982857857848,.836213443895750773e-2,.291108804749653297e-1,.112932575694357634e-1,.399960120198302512e-2
27.2774230150150139,.836243367423510596e-2,.290583282254949504e-1,.112728365926184019e-1,.399236463327095909e-2
27.3283759969969964,.836273459378580712e-2,.290047735815253255e-1,.112520266830461596e-1,.398499031262007034e-2
27.3789070625625612,.836302802120641488e-2,.289518489088620885e-1,.112314621339286644e-1,.397770301177287171e-2
27.4253398638638650,.836329333180654833e-2,.289033796472407158e-1,.112126292826664354e-1,.397102942180802779e-2
27.4785570940940929,.836359240483908195e-2,.288480195383568755e-1,.111911195440808995e-1,.396340732497797894e-2
27.5261552192192198,.836385544570628255e-2,.287986769752987641e-1,.111719483810321825e-1,.395661397969009499e-2
27.5769047482482499,.836413134709753509e-2,.287462457706782332e-1,.111515776975032264e-1,.394939564706781217e-2
27.6254785230230233,.836439108809435873e-2,.286962339568478837e-1,.111321474901488002e-1,.394251063344942462e-2
27.6794134574574571,.836467461654182877e-2,.286408979286460509e-1,.111106493098731742e-1,.393489291205790376e-2
27.7261171476476491,.836491605035212873e-2,.285931465779215681e-1,.110920982542191265e-1,.392831954083216767e-2
27.7791262537537520,.836518556808816573e-2,.285391337062588478e-1,.110711151493729249e-1,.392088446293392678e-2
27.8274382992992990,.836542709394673401e-2,.284900777036233913e-1,.110520581665560849e-1,.391413193870039297e-2
27.8802840845845843,.836568687261463918e-2,.284366038688141885e-1,.110312854641845884e-1,.390677154052854626e-2
27.9258810600600604,.836590737231230133e-2,.283906202410336046e-1,.110134228505189297e-1,.390044232670127330e-2
27.9778106926926924,.836615445076926631e-2,.283384246172057805e-1,.109931476007098395e-1,.389325830698237759e-2
28.0279721541541527,.836638909271723852e-2,.282881817333090237e-1,.109736313349040378e-1,.388634327080365338e-2
28.0781008463463451,.836661969744438225e-2,.282381431745835874e-1,.109541948679012634e-1,.387945656383129707e-2
28.1280451241241245,.836684565637433285e-2,.281884584184882575e-1,.109348962490348027e-1,.387261875249329856e-2
28.1760259394394410,.836705922047391998e-2,.281408857490793134e-1,.109164183979647833e-1,.386607180172613731e-2
28.2278944714714726,.836728628188528924e-2,.280896327026142860e-1,.108965114601056404e-1,.385901855969066109e-2
28.2773289434434432,.836749906713553891e-2,.280409525737588018e-1,.108776042550274028e-1,.385231958438947636e-2
28.3293563973973974,.836771926133628857e-2,.279898950184911989e-1,.108577740776683897e-1,.384529364496557753e-2
28.3764537717717715,.836791532591161201e-2,.279438305715628034e-1,.108398835253303624e-1,.383895497071542720e-2
28.4285051871871879,.836812846556910482e-2,.278930912175019384e-1,.108201777168568450e-1,.383197319535670848e-2
28.4783613728728717,.836832918017663303e-2,.278446588306538768e-1,.108013682483600916e-1,.382530904130812125e-2
28.5280962072072057,.836852611237446156e-2,.277965064523848608e-1,.107826678849146200e-1,.381868358860310182e-2
28.5800444344344342,.836872835466329935e-2,.277463832008869211e-1,.107632024931396848e-1,.381178713767080192e-2
28.6278906481481492,.836891155626457404e-2,.277003727070070788e-1,.107453346268122345e-1,.380545672114190794e-2
28.6768917157157155,.836909617757897011e-2,.276534048725649989e-1,.107270953094455845e-1,.379899474440011705e-2
28.7309947167167152,.836929655113980743e-2,.276017260567242920e-1,.107070269225428057e-1,.379188479746876087e-2
28.7799805525525514,.836947488395087084e-2,.275550966440241650e-1,.106889196995934663e-1,.378546970573789875e-2
28.8300777452452444,.836965427748003095e-2,.275075673604917789e-1,.106704633591305342e-1,.377893096831719445e-2
28.8810252997997985,.836983367124616642e-2,.274593944412626044e-1,.106517574130686569e-1,.377230384196078133e-2
28.9278560165165182,.836999590479777476e-2,.274152586071525935e-1,.106346193871790159e-1,.376623223334798850e-2
28.9777760440440453,.837016607606317666e-2,.273683629133213528e-1,.106164099993612850e-1,.375978110359258049e-2
29.0273160770770779,.837033217716247335e-2,.273219782385673432e-1,.105983993351334675e-1,.375340041432344193e-2
29.0803085135135149,.837050684516664825e-2,.272725301355842484e-1,.105791994966989000e-1,.374659847386639650e-2
29.1270720430430430,.837065844155072090e-2,.272290388315696331e-1,.105623128508292967e-1,.374061606421053012e-2
29.1810274484484502,.837083044279181461e-2,.271790264435628308e-1,.105428945320154340e-1,.373373680150608034e-2
29.2297180420420410,.837098302880757462e-2,.271340475094381112e-1,.105254308330711074e-1,.372755003100120556e-2
29.2778948393393392,.837113158802644045e-2,.270896857735464618e-1,.105082070263637778e-1,.372144827842078169e-2
29.3297003733733739,.837128869854809540e-2,.270421401760685964e-1,.104897473390305300e-1,.371490873489700897e-2
29.3817154714714732,.837144373989676290e-2,.269945657143121943e-1,.104712767309938868e-1,.370836535894058768e-2
29.4290415090090107,.837158248903525047e-2,.269514216567667379e-1,.104545264554011443e-1,.370243145703109651e-2
29.4792996586586575,.837172745873684433e-2,.269057516856377674e-1,.104367957678379534e-1,.369615026913090120e-2
29.5283467007007019,.837186661372730026e-2,.268613276928709108e-1,.104195490570374652e-1,.369004056354468174e-2
29.5815142117117134,.837201491266888025e-2,.268133331360481189e-1,.104009164148268895e-1,.368343992104160078e-2
29.6275188908908902,.837214112949870651e-2,.267719394882596599e-1,.103848466247999302e-1,.367774720093115657e-2
29.6803569374374376,.837228372706685063e-2,.267245511879631546e-1,.103664498460177140e-1,.367123017697241778e-2
29.7300274789789789,.837241550633064692e-2,.266801529680819258e-1,.103492140938010631e-1,.366512447456544474e-2
29.7792182572572557,.837254388092270076e-2,.266363255015018771e-1,.103322001350247706e-1,.365909736993071328e-2
29.8284481671671671,.837267026825770817e-2,.265926039283281880e-1,.103152275018498166e-1,.365308493230666938e-2
29.8786595590590593,.837279705744068542e-2,.265481550900221394e-1,.102979727657343326e-1,.364697258963891848e-2
29.9318827932932940,.837292915600081240e-2,.265011985351344646e-1,.102797447892116305e-1,.364051551513769984e-2
29.9806832872872882,.837304823588870886e-2,.264582866291590245e-1,.102630871086723027e-1,.363461472880628224e-2
30.0288556411411420,.837316389920125977e-2,.264160603070301495e-1,.102466957549515285e-1,.362880831034328999e-2
30.0803510945945938,.837328550546776948e-2,.263710667936670196e-1,.102292304468920570e-1,.362262148455991381e-2
30.1317344469469468,.837340478495065405e-2,.263263206378717834e-1,.102118613689503954e-1,.361646877387168360e-2
30.1778540570570577,.837351012004692793e-2,.262862848297819619e-1,.101963208801289628e-1,.361096383339078392e-2
30.2324860610610600,.837363282056866054e-2,.262390136853550941e-1,.101779721019894399e-1,.360446413368137233e-2
30.2781995885885884,.837373378807691575e-2,.261995872863925623e-1,.101626685164762885e-1,.359904315672134869e-2
30.3316666936936947,.837384994598558766e-2,.261536208566214151e-1,.101448265779434926e-1,.359272304613483676e-2
30.3826958658658661,.837395889395116215e-2,.261098976706078782e-1,.101278555531919990e-1,.358671146224468634e-2
30.4282588383383370,.837405461830982752e-2,.260709791103495327e-1,.101127495879792823e-1,.358136055168026095e-2
30.4794991661661676,.837416054831081197e-2,.260273469271152733e-1,.100958142383904374e-1,.357536164970103688e-2
30.5310791481481481,.837426536935251438e-2,.259835700766475053e-1,.100788229217945932e-1,.356934294626244783e-2
30.5824139794794796,.837436791863622847e-2,.259401446213658113e-1,.100619681737174442e-1,.356337264129513807e-2
30.6300079394394409,.837446144051621176e-2,.259000108260044846e-1,.100463911769405612e-1,.355785496261342132e-2
30.6792887282282294,.837455672662587060e-2,.258585829638076081e-1,.100303120749765679e-1,.355215944831197483e-2
30.7302549904904900,.837465363944878138e-2,.258158749677046134e-1,.100137362884080566e-1,.354628802009680517e-2
30.7810578033033018,.837474861726658810e-2,.257734416975386148e-1,.999726729180183162e-2,.354045443951651320e-2
30.8333147407407395,.837484465043401849e-2,.257299367004357529e-1,.998038250891562263e-2,.353447360206947175e-2
30.8793426796796808,.837492786237308516e-2,.256917369200637402e-1,.996555687876635524e-2,.352922216421720780e-2
30.9311592372372388,.837502002475384345e-2,.256488662759898935e-1,.994891860206592593e-2,.352332868183698493e-2
30.9831885585585596,.837511097814703891e-2,.256059609778425609e-1,.993226703477495011e-2,.351743051194433045e-2
31.0333284504504512,.837519714904371229e-2,.255647471983563544e-1,.991627209442394984e-2,.351176494539194627e-2
31.0788602757757744,.837527416281543501e-2,.255274340932276009e-1,.990179111719672288e-2,.350663565527410638e-2
31.1330020200200188,.837536423167900730e-2,.254832045079100081e-1,.988462604837452713e-2,.350055565527132313e-2
31.1788671791791785,.837543927065726411e-2,.254458541370173354e-1,.987013086062454165e-2,.349542136370671825e-2
31.2322192627627615,.837552512795662445e-2,.254025422035912864e-1,.985332221081498816e-2,.348946764659141149e-2
31.2794448968968979,.837559986299435746e-2,.253643247919401148e-1,.983849078633397024e-2,.348421428956894848e-2
31.3312589024024035,.837568051732066540e-2,.253225243533418340e-1,.982226899234917711e-2,.347846847430824261e-2
31.3805980885885880,.837575603560801983e-2,.252828464392609170e-1,.980687102837588844e-2,.347301447858155195e-2
31.4320783533533543,.837583351846535838e-2,.252415771246089528e-1,.979085561265609881e-2,.346734179640823979e-2
31.4793533068068072,.837590351052128722e-2,.252037958133877228e-1,.977619390343943684e-2,.346214861346076305e-2
31.5303457307307298,.837597778043579558e-2,.251631683713096146e-1,.976042782310995033e-2,.345656427714840023e-2
31.5833125280280278,.837605360123640057e-2,.251211044083869892e-1,.974410440947238478e-2,.345078255022277609e-2
31.6294202807807814,.837611852260499064e-2,.250846003666434676e-1,.972993869423408216e-2,.344576509006999567e-2
31.6792179169169152,.837618752797435022e-2,.250452923705456638e-1,.971468498845127516e-2,.344036228025404326e-2
31.7306637477477480,.837625762475809749e-2,.250048108075859310e-1,.969897598937067076e-2,.343479822190462985e-2
31.7809934564564571,.837632504758795658e-2,.249653322671526574e-1,.968365632868978948e-2,.342937207982473187e-2
31.8296900375375387,.837638921499854125e-2,.249272516868758211e-1,.966887925081568421e-2,.342413813082396209e-2
31.8837592882882888,.837645925250362147e-2,.248851038278909559e-1,.965252399260966773e-2,.341834521517984631e-2
31.9323429149149156,.837652111684937875e-2,.248473519549952879e-1,.963787467755677051e-2,.341315654556024984e-2
31.9842163063063047,.837658607385434635e-2,.248071684329452258e-1,.962228188647171710e-2,.340763371777348667e-2
32.0312213088088100,.837664397256212591e-2,.247708668910006369e-1,.960819554971155745e-2,.340264447452861022e-2
32.0826101921921918,.837670624190543257e-2,.247312996167357475e-1,.959284208772863412e-2,.339720644050095152e-2
32.1309631266266251,.837676386667581506e-2,.246941837625317649e-1,.957843995402510653e-2,.339210536872895131e-2
32.1815058753753789,.837682311672982051e-2,.246555044929462515e-1,.956343126005462264e-2,.338678947225479155e-2
32.2309206506506527,.837688008758131521e-2,.246178040344391738e-1,.954880246547293483e-2,.338160814319678768e-2
32.2826533408408380,.837693873400065930e-2,.245784570630443074e-1,.953353487506551286e-2,.337620057310138296e-2
32.3324780700700671,.837699426959018743e-2,.245406786250079480e-1,.951887600484068591e-2,.337100861484139263e-2
32.3834310520520532,.837705011700415163e-2,.245021632911869014e-1,.950393129313958224e-2,.336571542718818893e-2
32.4339621176176180,.837710457322352400e-2,.244640847766237034e-1,.948915616457915966e-2,.336048231454547531e-2
32.4803949189189183,.837715381071002865e-2,.244291976344120434e-1,.947561942065358424e-2,.335568782752036126e-2
32.5336121491491497,.837720931326232585e-2,.243893338874801996e-1,.946015176649284834e-2,.335020945580372619e-2
32.5812102742742766,.837725812827198359e-2,.243537881647760170e-1,.944635964067789581e-2,.334532453680771438e-2
32.6319598033033031,.837730932930511735e-2,.243160017647266469e-1,.943169818795815129e-2,.334013172830079866e-2
32.6805335780780766,.837735753074953828e-2,.242799438821963837e-1,.941770749127318618e-2,.333517649858973376e-2
32.7344685125125139,.837741014590183408e-2,.242400300483920396e-1,.940222074575284769e-2,.332969140860073058e-2
32.7811722027027059,.837745494890281342e-2,.242055723992163456e-1,.938885109571589715e-2,.332495615985910990e-2
32.8341813088088088,.837750496287289863e-2,.241665799850803685e-1,.937372202502214855e-2,.331959777138055284e-2
32.8824933543543523,.837754978191589811e-2,.241311508198328549e-1,.935997556799654865e-2,.331472908378298379e-2
32.9353391396396376,.837759798751576065e-2,.240925145013557440e-1,.934498481784369617e-2,.330941970517678033e-2
32.9809361151151137,.837763890390244917e-2,.240592762348360682e-1,.933208855559414067e-2,.330485215404276644e-2
33.0328657477477492,.837768475181348803e-2,.240215322037119691e-1,.931744415212432467e-2,.329966546156805138e-2
33.0830272092092059,.837772829152889399e-2,.239851845628928986e-1,.930334160757761292e-2,.329467069126122922e-2
33.1331559014014019,.837777108165414959e-2,.239489693828249250e-1,.928929052389758543e-2,.328969415567228118e-2
33.1831001791791778,.837781300928951145e-2,.239129950439985507e-1,.927533294965242686e-2,.328475074709724119e-2
33.2310809944944978,.837785263661719633e-2,.238785356969633995e-1,.926196323315855649e-2,.328001555011321307e-2
33.2829495265265294,.837789476798291022e-2,.238413947826835761e-1,.924755317396599476e-2,.327491189984482510e-2
33.3323839984985000,.837793425000621025e-2,.238061032370885869e-1,.923386070155190510e-2,.327006240718824559e-2
33.3844114524524542,.837797510635017624e-2,.237690722497221132e-1,.921949342218063295e-2,.326497392489627850e-2
33.4315088268268283,.837801148517512174e-2,.237356486554928733e-1,.920652579496844016e-2,.326038116676851970e-2
33.4835602422422411,.837805103183214550e-2,.236988175946935831e-1,.919223620560159771e-2,.325532021550889884e-2
33.5334164279279250,.837808827275456948e-2,.236636459878140082e-1,.917859050461512435e-2,.325048731829256747e-2
33.5831512622622625,.837812481155387166e-2,.236286630064482008e-1,.916501804174487365e-2,.324568036683495686e-2
33.6350994894894910,.837816233524883887e-2,.235922325318694663e-1,.915088404913607170e-2,.324067454620233968e-2
33.6829457032032025,.837819632587047218e-2,.235587771883365542e-1,.913790437542586625e-2,.323607755614895107e-2
33.7319467707707688,.837823057961630327e-2,.235246117763433897e-1,.912464926755067116e-2,.323138302237951100e-2
33.7860497717717720,.837826775563441963e-2,.234870031397051947e-1,.911005835546195228e-2,.322621539720441101e-2
33.8350356076076082,.837830084207096676e-2,.234530543886536796e-1,.909688741082964256e-2,.322155068485006132e-2
33.8851328003002976,.837833412503575896e-2,.234184360270532667e-1,.908345673096386773e-2,.321679398930637328e-2
33.9360803548548517,.837836740777491221e-2,.233833339278768891e-1,.906983842981002458e-2,.321197085115799714e-2
33.9829110715715714,.837839750656517446e-2,.233511602813890329e-1,.905735630373076007e-2,.320755011321802001e-2
34.0328310990990985,.837842907778303322e-2,.233169608614903941e-1,.904408830281639743e-2,.320285105148123989e-2
34.0823711321321312,.837845989364486773e-2,.232831199561090614e-1,.903095943785743073e-2,.319820127277252366e-2
34.1353635685685717,.837849229863030578e-2,.232470285119118422e-1,.901695750795847469e-2,.319324229183656034e-2
34.1821270980980998,.837852042308555658e-2,.232152715422279318e-1,.900463721059615273e-2,.318887889019174890e-2
34.2360825035035035,.837855233285660084e-2,.231787374923837913e-1,.899046366654650264e-2,.318385914211722883e-2
34.2847730970970943,.837858064049649097e-2,.231458662295570029e-1,.897771116072979686e-2,.317934267912634927e-2
34.3329498943943960,.837860820090102938e-2,.231134328581141454e-1,.896512857664362624e-2,.317488640122306869e-2
34.3847554284284271,.837863734752508291e-2,.230786571698081006e-1,.895163733055552753e-2,.317010831499745524e-2
34.4367705265265300,.837866611008068404e-2,.230438452479948749e-1,.893813207250586557e-2,.316532527214705801e-2
34.4840965640640675,.837869185001024336e-2,.230122620928557460e-1,.892587945094280681e-2,.316098586963657570e-2
34.5343547137137108,.837871874377043614e-2,.229788162365327370e-1,.891290423722429503e-2,.315639055818831525e-2
34.5834017557557587,.837874455866108141e-2,.229462693684885470e-1,.890027782206554569e-2,.315191878238235386e-2
34.6365692667667702,.837877206968432736e-2,.229110915645253203e-1,.888663078878269494e-2,.314708554946029149e-2
34.6825739459459470,.837879548409740070e-2,.228807393832865351e-1,.887485586376483664e-2,.314291534679534247e-2
34.7354119924924944,.837882193713193439e-2,.228459772826120240e-1,.886137017918123791e-2,.313813926713298833e-2
34.7850825340340322,.837884638313008204e-2,.228133946949914228e-1,.884873005700365957e-2,.313366265598468210e-2
34.8342733123123125,.837887019739778395e-2,.227812177535638809e-1,.883624733682688429e-2,.312924179461369608e-2
34.8835032222222239,.837889364288280786e-2,.227491054424267120e-1,.882378972334676645e-2,.312482982960185290e-2
34.9337146141141162,.837891716277867210e-2,.227164455139722034e-1,.881111970314620539e-2,.312034264293196495e-2
34.9869378483483473,.837894166744232796e-2,.226819281937874276e-1,.879772916790597104e-2,.311560028530631378e-2
35.0357383423423414,.837896375697996625e-2,.226503707406937801e-1,.878548690715344645e-2,.311126460191469634e-2
35.0839106961961988,.837898521262334280e-2,.226193050216742311e-1,.877343543795456628e-2,.310699649362112737e-2
35.1354061496496470,.837900777056940771e-2,.225861898717724247e-1,.876058895752604427e-2,.310244682879419822e-2
35.1867895020020001,.837902989677759627e-2,.225532428064478749e-1,.874780771596078699e-2,.309792027411181191e-2
35.2329091121121110,.837904943621929632e-2,.225237521812895712e-1,.873636736841434773e-2,.309386860879055144e-2
35.2875411161161168,.837907219679471203e-2,.224889175325208857e-1,.872285393861175866e-2,.308908275373425117e-2
35.3332546436436417,.837909092586776316e-2,.224598517871456710e-1,.871157847115901912e-2,.308508948865997105e-2
35.3867217487487480,.837911247259482718e-2,.224259508399614060e-1,.869842731611569428e-2,.308043194375136027e-2
35.4377509209209194,.837913268181030881e-2,.223936905101557553e-1,.868591263521064326e-2,.307599981240235529e-2
35.4833138933933938,.837915043804179221e-2,.223649638300042475e-1,.867476878070168149e-2,.307205316867045254e-2
35.5345542212212209,.837917008726300587e-2,.223327451728972913e-1,.866227032167655314e-2,.306762678972780350e-2
35.5861342032032013,.837918953068855603e-2,.223004061225240552e-1,.864972518820781959e-2,.306318388453182249e-2
35.6374690345345329,.837920855263343985e-2,.222683131968088067e-1,.863727556102702847e-2,.305877480693916588e-2
35.6850629944944941,.837922590000194679e-2,.222386409760875550e-1,.862576500933041543e-2,.305469830923345547e-2
35.7343437832832862,.837924357454240126e-2,.222079999461458240e-1,.861387865876528380e-2,.305048872434668730e-2
35.7853100455455433,.837926155074297449e-2,.221763992413346288e-1,.860162005460172845e-2,.304614730817004452e-2
35.8361128583583550,.837927916794674321e-2,.221449888584479282e-1,.858943530621868005e-2,.304183205294659368e-2
35.8883697957957963,.837929698082838167e-2,.221127717114562306e-1,.857693762395920697e-2,.303740597203085031e-2
35.9343977347347376,.837931241547975290e-2,.220844720460423097e-1,.856595963379444374e-2,.303351809730560869e-2
35.9862142922922956,.837932951024565956e-2,.220526995050909086e-1,.855363447192329131e-2,.302915312232214951e-2
36.0382436136136164,.837934638069284983e-2,.220208879712751118e-1,.854129421024682998e-2,.302478280375798958e-2
36.0883835055055044,.837936236399742206e-2,.219903180211303284e-1,.852943560287732633e-2,.302058306622905942e-2
36.1339153308308312,.837937664875146142e-2,.219626307203246544e-1,.851869524434469005e-2,.301677935864331755e-2
36.1880570750750721,.837939335494195664e-2,.219297980841808120e-1,.850595895017914466e-2,.301226879310051128e-2
36.2339222342342353,.837940727330146323e-2,.219020609356056530e-1,.849519929545138920e-2,.300845825803603036e-2
36.2872743178178183,.837942319820443073e-2,.218698838429060051e-1,.848271734257136437e-2,.300403777342276310e-2
36.3344999519519547,.837943706008859902e-2,.218414801401493018e-1,.847169916135971993e-2,.300013568619700993e-2
36.3863139574574603,.837945201983262417e-2,.218104012124581206e-1,.845964324529810754e-2,.299586608801482961e-2
36.4356531436436413,.837946602689640559e-2,.217808885143631926e-1,.844819491005537222e-2,.299181166692030634e-2
36.4871334084084111,.837948039829756845e-2,.217501798200038475e-1,.843628265387909825e-2,.298759295379390135e-2
36.5344083618618640,.837949338027350193e-2,.217220555428550774e-1,.842537294120497028e-2,.298372928903496964e-2
36.5854007857857866,.837950715565290508e-2,.216918008423211683e-1,.841363683343264966e-2,.297957295955576795e-2
36.6383675830830811,.837952121863909383e-2,.216604635002101073e-1,.840148077907521516e-2,.297526791064107359e-2
36.6844753358358346,.837953325999744869e-2,.216332576162714500e-1,.839092737317950234e-2,.297153043972157079e-2
36.7342729719719685,.837954605880168908e-2,.216039509093156855e-1,.837955905942941622e-2,.296750437401265086e-2
36.7857188028028048,.837955905999602547e-2,.215737572084082965e-1,.836784668576502806e-2,.296335645900510855e-2
36.8360485115115139,.837957156520049463e-2,.215442998473282278e-1,.835641996484079615e-2,.295930971162090568e-2
36.8847450925925955,.837958346657316326e-2,.215158745426215735e-1,.834539360317878079e-2,.295540475248295487e-2
36.9388143433433456,.837959645665544393e-2,.214844005551896623e-1,.833318465604634961e-2,.295108098608321120e-2
36.9873979699699689,.837960793080157369e-2,.214561979634887122e-1,.832224471932777564e-2,.294720663848478844e-2
37.0392713613613580,.837961997851728764e-2,.214261670359964275e-1,.831059557830376820e-2,.294308113034752591e-2
37.0862763638638668,.837963071708586714e-2,.213990268327779419e-1,.830006777796945400e-2,.293935274351767462e-2
37.1376652472472486,.837964226625233580e-2,.213694337435856863e-1,.828858850862864392e-2,.293528739899198872e-2
37.1860181816816819,.837965295395585313e-2,.213416633668093644e-1,.827781629118930044e-2,.293147245634916382e-2
37.2365609304304286,.837966394307302666e-2,.213127121383522786e-1,.826658603241644044e-2,.292749530192002892e-2
37.2859757057057024,.837967450943864940e-2,.212844826322172130e-1,.825563574676581834e-2,.292361730096547725e-2
37.3377083958958949,.837968538654315642e-2,.212550087364298881e-1,.824420277494878825e-2,.291956836040659735e-2
37.3875331251251239,.837969568665822458e-2,.212266987134402847e-1,.823322128568879964e-2,.291567931242386023e-2
37.4384861071071100,.837970604458115192e-2,.211978252920650388e-1,.822202126807670963e-2,.291171287538934771e-2
37.4890171726726749,.837971614445670587e-2,.211692682099464645e-1,.821094397385325504e-2,.290778990199880337e-2
37.5354499739739751,.837972527640413155e-2,.211430947802646457e-1,.820079130861776744e-2,.290419438792489243e-2
37.5886672042042065,.837973557029274806e-2,.211131763459600913e-1,.818918597322976054e-2,.290008441045382960e-2
37.6362653293293263,.837974462384215475e-2,.210864883896959253e-1,.817883375058307133e-2,.289641822389847051e-2
37.6870148583583600,.837975411989775633e-2,.210581074806298861e-1,.816782484516502885e-2,.289251947572537367e-2
37.7355886331331334,.837976305961147909e-2,.210310146029462838e-1,.815731557770565940e-2,.288879767455904905e-2
37.7895235675675707,.837977281789453222e-2,.210010127974657422e-1,.814567795736919134e-2,.288467627493387696e-2
37.8362272577577556,.837978112727678220e-2,.209751023293471041e-1,.813562736739588573e-2,.288111691488053545e-2
37.8892363638638656,.837979040309101003e-2,.209457708778565434e-1,.812424980122709167e-2,.287708761558199983e-2
37.9375484094094091,.837979871541323293e-2,.209191096287618811e-1,.811390800919123238e-2,.287342513091676938e-2
37.9903941946946944,.837980765580148210e-2,.208900238299441661e-1,.810262575284728843e-2,.286942959877235435e-2
38.0359911701701705,.837981524429026389e-2,.208649924885416990e-1,.809291621971882855e-2,.286599102637644446e-2
38.0879208028028060,.837982374737941162e-2,.208365574818739595e-1,.808188644380463707e-2,.286208488564768885e-2
38.1380822642642627,.837983182236763137e-2,.208091640025593362e-1,.807126065035221156e-2,.285832183405270715e-2
38.1882109564564587,.837983975831960680e-2,.207818601077557549e-1,.806066963373051372e-2,.285457109511436753e-2
38.2381552342342346,.837984753429755688e-2,.207547276600645314e-1,.805014513107258321e-2,.285084391280809131e-2
38.2861360495495475,.837985488364272925e-2,.207287283604342537e-1,.804006017842569254e-2,.284727239547592163e-2
38.3380045815815791,.837986269737636506e-2,.207006954390079982e-1,.802918640979781092e-2,.284342152521170665e-2
38.3874390535535568,.837987001974642085e-2,.206740483535694415e-1,.801885020823651581e-2,.283976103104896212e-2
38.4394665075075110,.837987759698556427e-2,.206460773857487512e-1,.800800048719799498e-2,.283591868178723495e-2
38.4865638818818852,.837988434381001755e-2,.206208219710205636e-1,.799820412078660996e-2,.283244937041499199e-2
38.5386152972972980,.837989167812882088e-2,.205929816408753769e-1,.798740509642914022e-2,.282862497611543594e-2
38.5884714829829818,.837989858481448004e-2,.205663857105356195e-1,.797708876633317424e-2,.282497152486847324e-2
38.6382063173173194,.837990536127351110e-2,.205399227414335521e-1,.796682401738171495e-2,.282133634215247803e-2
38.6901545445445478,.837991232037905293e-2,.205123545398327584e-1,.795613056787274238e-2,.281754934082847908e-2
38.7380007582582593,.837991862423440731e-2,.204870284283725432e-1,.794630684908648709e-2,.281407034820967128e-2
38.7870018258258256,.837992497687873802e-2,.204611557053443714e-1,.793627106360344711e-2,.281051625670059252e-2
38.8411048268268289,.837993187147195902e-2,.204326647385129380e-1,.792521974251898104e-2,.280660251917793551e-2
38.8900906626626650,.837993800760957093e-2,.204069367484816591e-1,.791524014114834175e-2,.280306832458665283e-2
38.9401878553553544,.837994418018572426e-2,.203806918422363460e-1,.790506004061641843e-2,.279946313384751540e-2
