𝜆,FI*,t1*,t2*
32.7344685125125139,.173515787798936665e-1,.209114534370827693e-1,.607280804537082500e-2
32.7811722027027059,.173516527005502276e-1,.208817122534037253e-1,.606416894797849344e-2
32.8341813088088088,.173517352187658354e-1,.208480572943726197e-1,.605439303210743296e-2
32.8824933543543523,.173518091658177338e-1,.208174780890525261e-1,.604551058048761417e-2
32.9353391396396376,.173518887003201068e-1,.207841310399601957e-1,.603582418134495247e-2
32.9809361151151137,.173519562083060130e-1,.207554432837632509e-1,.602749120978573506e-2
33.0328657477477492,.173520318527848084e-1,.207228668809606303e-1,.601802873248613937e-2
33.0830272092092059,.173521036889379560e-1,.206914959363655518e-1,.600891643947742016e-2
33.1331559014014019,.173521742883112409e-1,.206602395581181146e-1,.599983745770480640e-2
33.1831001791791778,.173522434646332969e-1,.206291912799499606e-1,.599081895482401778e-2
33.2310809944944978,.173523088456547757e-1,.205994507599394916e-1,.598218034260850594e-2
33.2829495265265294,.173523783580525372e-1,.205673961198445561e-1,.597286958943944561e-2
33.3323839984985000,.173524434992817812e-1,.205369378103129434e-1,.596402254533178692e-2
33.3844114524524542,.173525109079691424e-1,.205049785104698540e-1,.595473954935672040e-2
33.4315088268268283,.173525709291952740e-1,.204761327441810546e-1,.594636094754072420e-2
33.4835602422422411,.173526361769848342e-1,.204443464301279527e-1,.593712825809230606e-2
33.5334164279279250,.173526976205325284e-1,.204139924863659082e-1,.592831164561792578e-2
33.5831512622622625,.173527579056290612e-1,.203838015333033633e-1,.591954240325679587e-2
33.6350994894894910,.173528198156740719e-1,.203523615790499428e-1,.591041040602373682e-2
33.6829457032032025,.173528758965088917e-1,.203234893881620270e-1,.590202426294277136e-2
33.7319467707707688,.173529324114501844e-1,.202940045870082693e-1,.589346020786906104e-2
33.7860497717717720,.173529937477991461e-1,.202615484898033202e-1,.588403314936035600e-2
33.8350356076076082,.173530483367676791e-1,.202322510470383556e-1,.587552356592005703e-2
33.8851328003002976,.173531032499673436e-1,.202023759186150051e-1,.586684621586303946e-2
33.9360803548548517,.173531581627758905e-1,.201720835170317060e-1,.585804769258105491e-2
33.9829110715715714,.173532078224075646e-1,.201443184726184214e-1,.584998327035211353e-2
34.0328310990990985,.173532599113632516e-1,.201148054044804694e-1,.584141115355298491e-2
34.0823711321321312,.173533107540501802e-1,.200856018915090521e-1,.583292897060593788e-2
34.1353635685685717,.173533642185939273e-1,.200544564243690902e-1,.582388277054086360e-2
34.1821270980980998,.173534106207348000e-1,.200270515880125247e-1,.581592305764204540e-2
34.2360825035035035,.173534632681983762e-1,.199955245216395482e-1,.580676607039596650e-2
34.2847730970970943,.173535099725440727e-1,.199671584164290150e-1,.579852720113753321e-2
34.3329498943943960,.173535554440244107e-1,.199391703328245830e-1,.579039814731728206e-2
34.3847554284284271,.173536035325694768e-1,.199091611263588764e-1,.578168208624285033e-2
34.4367705265265300,.173536509874320510e-1,.198791208145379580e-1,.577295701298560782e-2
34.4840965640640675,.173536934553022264e-1,.198518668465487748e-1,.576504123976585327e-2
34.5343547137137108,.173537378268458359e-1,.198230056444540850e-1,.575665867324903248e-2
34.5834017557557587,.173537804183699317e-1,.197949203387658493e-1,.574850148029653219e-2
34.6365692667667702,.173538258083002668e-1,.197645649003686218e-1,.573968496300416089e-2
34.6825739459459470,.173538644392988370e-1,.197383736870111876e-1,.573207793189850056e-2
34.7354119924924944,.173539080836504524e-1,.197083772486996260e-1,.572336572255400730e-2
34.7850825340340322,.173539484166208742e-1,.196802616603138705e-1,.571519980849150445e-2
34.8342733123123125,.173539877073019266e-1,.196524962318169981e-1,.570713561248169417e-2
34.8835032222222239,.173540263895264613e-1,.196247866961532479e-1,.569908766696020173e-2
34.9337146141141162,.173540651945105380e-1,.195966047488170848e-1,.569090253156770073e-2
34.9869378483483473,.173541056242324035e-1,.195668202112149678e-1,.568225196011388524e-2
35.0357383423423414,.173541420692806328e-1,.195395898236919406e-1,.567434322825382479e-2
35.0839106961961988,.173541774684725647e-1,.195127838552765359e-1,.566655777892071701e-2
35.1354061496496470,.173542146863209269e-1,.194842095957305367e-1,.565825876854298727e-2
35.1867895020020001,.173542511918462795e-1,.194557804926638808e-1,.565000193351264304e-2
35.2329091121121110,.173542834295177945e-1,.194303339562166485e-1,.564261135707307473e-2
35.2875411161161168,.173543209816549304e-1,.194002763504693351e-1,.563388157927735035e-2
35.3332546436436417,.173543518823047055e-1,.193751966301968642e-1,.562659756685033544e-2
35.3867217487487480,.173543874317271009e-1,.193459449121407348e-1,.561810187836845124e-2
35.4377509209209194,.173544207744144204e-1,.193181089252296607e-1,.561001738139296248e-2
35.4833138933933938,.173544500699780863e-1,.192933220557846841e-1,.560281846199760843e-2
35.5345542212212209,.173544824887320870e-1,.192655222276036341e-1,.559474449434232447e-2
35.5861342032032013,.173545145679425694e-1,.192376186231625057e-1,.558664040112034129e-2
35.6374690345345329,.173545459517566794e-1,.192099274889143516e-1,.557859803008275805e-2
35.6850629944944941,.173545745727252572e-1,.191843251309199540e-1,.557116231729905785e-2
35.7343437832832862,.173546037334810083e-1,.191578869354875961e-1,.556348386388013944e-2
35.7853100455455433,.173546333919323559e-1,.191306207921156587e-1,.555556496219346187e-2
35.8361128583583550,.173546624580791925e-1,.191035189575553196e-1,.554769379351990801e-2
35.8883697957957963,.173546918470642852e-1,.190757211202510595e-1,.553962049832924536e-2
35.9343977347347376,.173547173122681093e-1,.190513034698547544e-1,.553252891791483972e-2
35.9862142922922956,.173547455164442185e-1,.190238894237434383e-1,.552456711084457850e-2
36.0382436136136164,.173547733505182954e-1,.189964418236732574e-1,.551659557123372352e-2
36.0883835055055044,.173547997209163862e-1,.189700655725381605e-1,.550893519248921073e-2
36.1339153308308312,.173548232889207607e-1,.189461765878674304e-1,.550199719308491417e-2
36.1880570750750721,.173548508519790375e-1,.189178482228386617e-1,.549376989081050340e-2
36.2339222342342353,.173548738154723561e-1,.188939163729742177e-1,.548681946202570284e-2
36.2872743178178183,.173549000894988835e-1,.188661537824415908e-1,.547875649813620805e-2
36.3344999519519547,.173549229598081965e-1,.188416469672466544e-1,.547163910422700153e-2
36.3863139574574603,.173549476414400945e-1,.188148320344886343e-1,.546385138551435875e-2
36.4356531436436413,.173549707512700643e-1,.187893685189139854e-1,.545645616169943785e-2
36.4871334084084111,.173549944622057861e-1,.187628731726056201e-1,.544876127934246050e-2
36.5344083618618640,.173550158807682584e-1,.187386077196426172e-1,.544171402035108481e-2
36.5854007857857866,.173550386083395694e-1,.187125042173137239e-1,.543413295802208998e-2
36.6383675830830811,.173550618104210894e-1,.186854666964266121e-1,.542628064528059752e-2
36.6844753358358346,.173550816770793419e-1,.186619938135363442e-1,.541946359305501071e-2
36.7342729719719685,.173551027934210414e-1,.186367084320993651e-1,.541212015911895963e-2
36.7857188028028048,.173551242436769046e-1,.186106578269145326e-1,.540455449645883736e-2
36.8360485115115139,.173551448756122072e-1,.185852425873983887e-1,.539717336667565675e-2
36.8847450925925955,.173551645113023505e-1,.185607178531278054e-1,.539005086687622051e-2
36.9388143433433456,.173551859432165625e-1,.185335628446777825e-1,.538216448927648743e-2
36.9873979699699689,.173552048740346528e-1,.185092303781707671e-1,.537509784455876723e-2
37.0392713613613580,.173552247511640258e-1,.184833205318606399e-1,.536757310494042836e-2
37.0862763638638668,.173552424683725871e-1,.184599047753684527e-1,.536077270642515077e-2
37.1376652472472486,.173552615229575699e-1,.184343727990976640e-1,.535335772370015752e-2
37.1860181816816819,.173552791562415210e-1,.184104134543829276e-1,.534639947113004638e-2
37.2365609304304286,.173552972868157469e-1,.183854353653482919e-1,.533914536317979006e-2
37.2859757057057024,.173553147199045042e-1,.183610800057607826e-1,.533207211486309059e-2
37.3377083958958949,.173553326656688510e-1,.183356510877826090e-1,.532468709282508425e-2
37.3875331251251239,.173553496594761186e-1,.183112263661470778e-1,.531759371491267487e-2
37.4384861071071100,.173553667486567899e-1,.182863156194553178e-1,.531035919374134215e-2
37.4890171726726749,.173553834120922235e-1,.182616778487223914e-1,.530320395662370759e-2
37.5354499739739751,.173553984785750244e-1,.182390966304562842e-1,.529664598415643083e-2
37.5886672042042065,.173554154621025358e-1,.182132844442061854e-1,.528914969025361201e-2
37.6362653293293263,.173554303992361977e-1,.181902594051057721e-1,.528246283707359092e-2
37.6870148583583600,.173554460664438227e-1,.181657738179993693e-1,.527535182288351584e-2
37.7355886331331334,.173554608157611839e-1,.181423995227072039e-1,.526856355200866575e-2
37.7895235675675707,.173554769156055791e-1,.181165156076237462e-1,.526104645401403049e-2
37.8362272577577556,.173554906249587595e-1,.180941615155196904e-1,.525455447806309588e-2
37.8892363638638656,.173555059287921892e-1,.180688560377575795e-1,.524720538007977712e-2
37.9375484094094091,.173555196429934534e-1,.180458542967797050e-1,.524052532820417499e-2
37.9903941946946944,.173555343934169506e-1,.180207608355333546e-1,.523323781161951808e-2
38.0359911701701705,.173555469133893046e-1,.179991653477808329e-1,.522696616709031250e-2
38.0879208028028060,.173555609423264659e-1,.179746334464154951e-1,.521984175081260070e-2
38.1380822642642627,.173555742649543626e-1,.179510001366392398e-1,.521297830397456606e-2
38.1882109564564587,.173555873581903684e-1,.179274441591611329e-1,.520613732087255379e-2
38.2381552342342346,.173556001874900639e-1,.179040361322888412e-1,.519933930990091643e-2
38.2861360495495475,.173556123129031091e-1,.178816057447936660e-1,.519282522358839507e-2
38.3380045815815791,.173556252044925197e-1,.178574209250826309e-1,.518580163177489919e-2
38.3874390535535568,.173556372853984411e-1,.178344317434803237e-1,.517912527405409769e-2
38.4394665075075110,.173556497868024330e-1,.178103004489020139e-1,.517211723698249911e-2
38.4865638818818852,.173556609181354099e-1,.177885119684965641e-1,.516578958761692957e-2
38.5386152972972980,.173556730187524426e-1,.177644934509769391e-1,.515881431220289403e-2
38.5884714829829818,.173556844138327802e-1,.177415485358218168e-1,.515215082891386494e-2
38.6382063173173194,.173556955940563293e-1,.177187183556514471e-1,.514552067054641505e-2
38.6901545445445478,.173557070756206466e-1,.176949346991114483e-1,.513861361589045950e-2
38.7380007582582593,.173557174761118198e-1,.176730854120796463e-1,.513226832914624644e-2
38.7870018258258256,.173557279570973888e-1,.176507645248416695e-1,.512578608841926780e-2
38.8411048268268289,.173557393322229872e-1,.176261849168963397e-1,.511864789374100355e-2
38.8900906626626650,.173557494560010184e-1,.176039889845255176e-1,.511220194943921846e-2
38.9401878553553544,.173557596398969602e-1,.175813471452774227e-1,.510562651287574561e-2
38.9911354099099086,.173557698237080706e-1,.175583805483948939e-1,.509895676726550891e-2
39.0379661266266282,.173557790332848697e-1,.175373225641456756e-1,.509284130678647282e-2
39.0878861541541553,.173557886933786917e-1,.175149309043658163e-1,.508633853660399662e-2
39.1374261871871880,.173557981223365944e-1,.174927660701246039e-1,.507990164264253332e-2
39.1904186236236214,.173558080375158380e-1,.174691185177330774e-1,.507303415624932395e-2
39.2371821531531566,.173558166429392986e-1,.174483035473991105e-1,.506698928350859598e-2
39.2911375585585603,.173558264065669376e-1,.174243488595242080e-1,.506003260972397000e-2
39.3398281521521511,.173558350680163460e-1,.174027879177374063e-1,.505377110656005189e-2
39.3880049494494529,.173558435008189446e-1,.173815068787375113e-1,.504759089307571952e-2
39.4398104834834839,.173558524189537308e-1,.173586808506087480e-1,.504096200378104358e-2
39.4918255815815797,.173558612195613589e-1,.173358226480197497e-1,.503432377434733565e-2
39.5391516191191172,.173558690953125976e-1,.173150772456105925e-1,.502829912435421439e-2
39.5894097687687676,.173558773240960196e-1,.172931007754798770e-1,.502191696448450742e-2
39.6384568108108084,.173558852227640413e-1,.172717075428421157e-1,.501570418500356385e-2
39.6916243218218199,.173558936403929512e-1,.172485766902480374e-1,.500898678908081284e-2
39.7376290010010038,.173559008045614735e-1,.172286119529738400e-1,.500318886272265503e-2
39.7904670475475442,.173559088984554660e-1,.172057386097081988e-1,.499654625605509134e-2
39.8401375890890890,.173559163782431997e-1,.171842917155600947e-1,.499031790493801534e-2
39.8893283673673693,.173559236647310017e-1,.171631045460040842e-1,.498416498276598331e-2
39.9385582772772807,.173559308383739175e-1,.171419527071024029e-1,.497802232366268641e-2
39.9887696691691659,.173559380347765406e-1,.171204327491223697e-1,.497177276270431828e-2
40.0419929034034041,.173559455324810256e-1,.170976808035083819e-1,.496516542610834274e-2
40.0907933973973982,.173559522912208365e-1,.170768725193887194e-1,.495912254615395957e-2
40.1389657512512485,.173559588560012572e-1,.170563816343255181e-1,.495317184370992585e-2
40.1904612047047038,.173559657580460158e-1,.170345314701008527e-1,.494682639934958864e-2
40.2418445570570569,.173559725279850904e-1,.170127845438187812e-1,.494051093871924595e-2
40.2879641671671678,.173559785064473955e-1,.169933125697077636e-1,.493485614247571227e-2
40.3425961711711736,.173559854704697231e-1,.169703041502195298e-1,.492817434067907480e-2
40.3883096986986985,.173559912009732184e-1,.169510995498575942e-1,.492259719608065076e-2
40.4417768038038048,.173559977935834747e-1,.169286926367595604e-1,.491609008091062338e-2
40.4928059759759762,.173560039769518996e-1,.169073625344597425e-1,.490989568115600839e-2
40.5383689484484506,.173560094097815025e-1,.168883626237440118e-1,.490437798611587008e-2
40.5896092762762777,.173560154217991917e-1,.168670461415303431e-1,.489818754617406260e-2
40.6411892582582581,.173560213708447465e-1,.168456425890855244e-1,.489197182281244855e-2
40.6925240895895897,.173560271909259378e-1,.168243945976885891e-1,.488580127734000811e-2
40.7401180495495510,.173560324986380757e-1,.168047427563998847e-1,.488009426616545401e-2
40.7893988383383359,.173560379064494341e-1,.167844426913096034e-1,.487419900885727782e-2
40.8403651006006001,.173560434065540246e-1,.167634998173748877e-1,.486811707802267679e-2
40.8911679134134118,.173560487968133607e-1,.167426758986236671e-1,.486206959286503235e-2
40.9434248508508531,.173560542469389234e-1,.167213100094255537e-1,.485586488892558992e-2
40.9894527897897873,.173560589694046440e-1,.167025359478574047e-1,.485041282510218028e-2
41.0412693473473453,.173560641998036294e-1,.166814511194803353e-1,.484428968392178628e-2
41.0932986686686661,.173560693615648735e-1,.166603331629585141e-1,.483815691821473746e-2
41.1434385605605613,.173560742518880616e-1,.166400325890027415e-1,.483226152752931366e-2
41.1889703858858880,.173560786225120736e-1,.166216405035844970e-1,.482692037320799332e-2
41.2431121301301289,.173560837340053786e-1,.165998233410808646e-1,.482058455972226869e-2
41.2889772892892921,.173560879925196629e-1,.165813860682689183e-1,.481523028345216559e-2
41.3423293728728751,.173560928649602389e-1,.165599905623037141e-1,.480901692361987258e-2
41.3895550070070044,.173560971061892250e-1,.165410978055894227e-1,.480353027561533207e-2
41.4413690125125100,.173561016833200694e-1,.165204191546235897e-1,.479752520436270771e-2
41.4907081986986981,.173561059689629135e-1,.165007755735212779e-1,.479182080557476707e-2
41.5421884634634608,.173561103660766700e-1,.164803302363486226e-1,.478588319729235379e-2
41.5894634169169137,.173561143380754727e-1,.164615990926975167e-1,.478044361346589147e-2
41.6404558408408434,.173561185528233949e-1,.164414422765655141e-1,.477459010565877643e-2
41.6934226381381379,.173561228555654500e-1,.164205581335161305e-1,.476852511820397441e-2
41.7395303908908915,.173561265397635597e-1,.164024211129812150e-1,.476325805155687620e-2
41.7893280270270253,.173561304557090720e-1,.163828775544098068e-1,.475758252178586603e-2
41.8407738578578545,.173561344335758407e-1,.163627359640902241e-1,.475173332253760097e-2
41.8911035665665636,.173561382596864634e-1,.163430791844173737e-1,.474602491564964958e-2
41.9398001476476452,.173561419010457609e-1,.163241051128120603e-1,.474051477119750899e-2
41.9938693983983953,.173561458755057546e-1,.163030891593230233e-1,.473441165777228196e-2
42.0424530250250257,.173561493861462447e-1,.162842514620490653e-1,.472894111902604376e-2
42.0943264164164148,.173561530722746021e-1,.162641861637167484e-1,.472311408141669505e-2
42.1413314189189165,.173561563578535569e-1,.162460466638734945e-1,.471784630600918450e-2
42.1927203023023054,.173561598914417047e-1,.162262616432509096e-1,.471210067807766898e-2
42.2410732367367387,.173561631614545589e-1,.162076895479109882e-1,.470670739971654380e-2
42.2916159854854854,.173561665236863227e-1,.161883214970440434e-1,.470108296258454298e-2
42.3410307607607592,.173561697565713796e-1,.161694302732143663e-1,.469559678289156474e-2
42.3927634509509517,.173561730845284319e-1,.161497001770119185e-1,.468986697752215957e-2
42.4425881801801808,.173561762359483347e-1,.161307432190145525e-1,.468436176042805186e-2
42.4935411621621597,.173561794050535873e-1,.161114029384893769e-1,.467874526713475940e-2
42.5440722277277246,.173561824952053190e-1,.160922685277489416e-1,.467318857977884645e-2
42.5905050290290319,.173561852892091042e-1,.160747259970271290e-1,.466809419447079994e-2
42.6437222592592562,.173561884387181224e-1,.160546672345576596e-1,.466226908954187232e-2
42.6913203843843831,.173561912087328123e-1,.160367687794857917e-1,.465707133403180356e-2
42.7420699134134168,.173561941141349915e-1,.160177291759628464e-1,.465154217798880408e-2
42.7906436881881902,.173561968493182797e-1,.159995481206868136e-1,.464626234471165068e-2
42.8445786226226204,.173561998349486858e-1,.159794086688383914e-1,.464041378995487530e-2
42.8912823128128124,.173562023772744004e-1,.159620102795071800e-1,.463536124928028755e-2
42.9442914189189224,.173562052152869788e-1,.159423087782701103e-1,.462963987993888267e-2
42.9926034644644659,.173562077585101213e-1,.159243952922277464e-1,.462443775617143830e-2
43.0454492497497512,.173562104938941170e-1,.159048467765411060e-1,.461876081644057093e-2
43.0910462252252273,.173562128156526593e-1,.158880182262238212e-1,.461387376214856485e-2
43.1429758578578557,.173562154172394907e-1,.158688957736232636e-1,.460832055204094763e-2
43.1931373193193195,.173562178878445342e-1,.158504680634335808e-1,.460296909308678497e-2
43.2432660115115084,.173562203159094569e-1,.158320950769737338e-1,.459763351408477156e-2
43.2932102892892914,.173562226950282408e-1,.158138319686722470e-1,.459232981218854475e-2
43.3411911046046043,.173562249436147210e-1,.157963264562274198e-1,.458724604695551121e-2
43.3930596366366359,.173562273342833528e-1,.157774460655636141e-1,.458176281671992397e-2
43.4424941086086065,.173562295746144887e-1,.157594936963418933e-1,.457654870988739165e-2
43.4945215625625607,.173562318929215732e-1,.157406440262558775e-1,.457107315578943098e-2
43.5416189369369349,.173562339571630316e-1,.157236184678286803e-1,.456613174756412624e-2
43.5936703523523548,.173562362011482653e-1,.157048455854662053e-1,.456068001412717437e-2
43.6435265380380386,.173562383142954954e-1,.156869062432785401e-1,.455547039705723762e-2
43.6932613723723691,.173562403875983512e-1,.156690513702416635e-1,.455028530539104258e-2
43.7452095995995975,.173562425167824441e-1,.156504452422562106e-1,.454488204148318677e-2
43.7930558133133161,.173562444454878374e-1,.156333473245362370e-1,.453991677156811383e-2
43.8420568808808824,.173562463891199642e-1,.156158755165560527e-1,.453484291082922875e-2
43.8961598818818786,.173562484985641460e-1,.155966300432644617e-1,.452925400633073447e-2
43.9451457177177147,.173562503759535254e-1,.155792452050902835e-1,.452420538116230387e-2
43.9952429104104112,.173562522644909595e-1,.155615059442878630e-1,.451905388995145398e-2
44.0461904649649654,.173562541530122294e-1,.155435071113566338e-1,.451382700841026878e-2
44.0930211816816851,.173562558608677461e-1,.155269994042893673e-1,.450903314305389422e-2
44.1429412092092122,.173562576522683122e-1,.155094413089600699e-1,.450393424011565936e-2
44.1924812422422448,.173562594008058804e-1,.154920561955051734e-1,.449888557105919320e-2
44.2454736786786782,.173562612395095836e-1,.154735023379136034e-1,.449349750473959295e-2
44.2922372082082063,.173562628353274781e-1,.154571667233694005e-1,.448875364121495424e-2
44.3461926136136171,.173562646459259791e-1,.154383621907049247e-1,.448329298501898895e-2
44.3948832072072079,.173562662521323692e-1,.154214317256561387e-1,.447837675485011043e-2
44.4430600045045026,.173562678159376038e-1,.154047157065619420e-1,.447352276608934188e-2
44.4948655385385408,.173562694697445355e-1,.153867803104986000e-1,.446831443002867687e-2
44.5468806366366366,.173562711017538167e-1,.153688164713724554e-1,.446309875282072718e-2
44.5942066741741741,.173562725622602616e-1,.153525036895003353e-1,.445836048614260596e-2
44.6444648238238244,.173562740882276627e-1,.153352227876716388e-1,.445334361489592521e-2
44.6935118658658652,.173562755529727726e-1,.153183958555548859e-1,.444845901403568503e-2
44.7466793768768767,.173562771139471571e-1,.153001958320273940e-1,.444317640078728884e-2
44.7926840560560535,.173562784424714407e-1,.152844802117391154e-1,.443861515576403961e-2
44.8455221026026010,.173562799434181687e-1,.152664662119360219e-1,.443338459582057025e-2
44.8951926441441458,.173562813305385873e-1,.152495766388819950e-1,.442847286908675496e-2
44.9443834224224190,.173562826817739921e-1,.152328917289335682e-1,.442362386693703584e-2
44.9936133323323304,.173562840120744730e-1,.152162250981210580e-1,.441878376669886924e-2
45.0438247242242227,.173562853465952724e-1,.151992634017481185e-1,.441385779536343243e-2
45.0970479584584609,.173562867369899294e-1,.151813255218080628e-1,.440864828278225707e-2
45.1458484524524550,.173562879903487073e-1,.151649155179837489e-1,.440388253282723244e-2
45.1940208063063054,.173562892077389376e-1,.151487515753706142e-1,.439918828030913100e-2
45.2455162597597607,.173562904876721630e-1,.151315107077688478e-1,.439418130397548588e-2
45.2968996121121137,.173562917431071828e-1,.151143464872494273e-1,.438919661394225787e-2
45.3430192222222246,.173562928517685643e-1,.150989737378069665e-1,.438473220950499724e-2
45.3976512262262233,.173562941431945755e-1,.150808040544409445e-1,.437945557275593381e-2
45.4433647537537553,.173562952058736071e-1,.150656341036680078e-1,.437505010663887233e-2
45.4968318588588616,.173562964284237793e-1,.150479298501401022e-1,.436990868541591720e-2
45.5478610310310330,.173562975750830226e-1,.150310716490323695e-1,.436501298823881688e-2
45.5934240035035003,.173562985825604019e-1,.150160511954108584e-1,.436065100195057696e-2
45.6446643313313345,.173562996974437715e-1,.149991949725930863e-1,.435575592514076630e-2
45.6962443133133149,.173563008006493470e-1,.149822652161233465e-1,.435083951571227714e-2
45.7475791446446465,.173563018799393586e-1,.149654538431446514e-1,.434595750202780573e-2
45.7951731046046078,.173563028642143083e-1,.149499012253352329e-1,.434144104000519157e-2
45.8444538933933927,.173563038670515625e-1,.149338313008058853e-1,.433677426921944865e-2
45.8954201556556569,.173563048870040357e-1,.149172481903741497e-1,.433195857558517274e-2
45.9462229684684687,.173563058865864213e-1,.149007548697312198e-1,.432716895663121017e-2
45.9984799059059029,.173563068972704022e-1,.148838274645019166e-1,.432225327702751190e-2
46.0445078448448442,.173563077730153302e-1,.148689496143484673e-1,.431793277962739998e-2
46.0963244024024021,.173563087429524539e-1,.148522362215940465e-1,.431307924140370696e-2
46.1483537237237229,.173563097001611238e-1,.148354919568730800e-1,.430821673842306675e-2
46.1984936156156181,.173563106070336037e-1,.148193914312163937e-1,.430354118129612842e-2
46.2440254409409377,.173563114175318348e-1,.148048008491592359e-1,.429930411728608741e-2
46.2981671851851857,.173563123654184304e-1,.147874885690193886e-1,.429427669581160503e-2
46.3440323443443418,.173563131551266528e-1,.147728544233366368e-1,.429002701142892472e-2
46.3973844279279248,.173563140586826502e-1,.147558678028765211e-1,.428509420170079206e-2
46.4446100620620612,.173563148451853361e-1,.147408642906153749e-1,.428073729476991481e-2
46.4964240675675669,.173563156939783199e-1,.147244380767184817e-1,.427596726837610724e-2
46.5457632537537549,.173563164887170877e-1,.147088303775472044e-1,.427143495382390371e-2
46.5972435185185176,.173563173041271709e-1,.146925805549998484e-1,.426671619785802536e-2
46.6445184719719705,.173563180399559924e-1,.146777095621897138e-1,.426243528976363254e-2
46.6955108958958931,.173563188219327189e-1,.146616695598827534e-1,.425776665521094763e-2
46.7484776931931947,.173563196197330134e-1,.146449886960740485e-1,.425291022428018767e-2
46.7945854459459483,.173563203033286206e-1,.146305939823847299e-1,.424872118812797718e-2
46.8443830820820821,.173563210295800442e-1,.146150578828581953e-1,.424420579803628378e-2
46.8958289129129113,.173563217672516139e-1,.145990306181621819e-1,.423955043087311054e-2
46.9461586216216205,.173563224767639517e-1,.145833867210892545e-1,.423501141604277435e-2
46.9948552027027020,.173563231520352211e-1,.145682725733190521e-1,.423061846939094387e-2
47.0489244534534521,.173563238890665668e-1,.145515310169574731e-1,.422575697868503297e-2
47.0975080800800825,.173563245400863396e-1,.145365207728794799e-1,.422139812031883162e-2
47.1493814714714716,.173563252236489489e-1,.145205282571571372e-1,.421675390094769509e-2
47.1963864739739734,.173563258329329402e-1,.145060669938759362e-1,.421255427802098240e-2
47.2477753573573551,.173563264882082118e-1,.144902899111855749e-1,.420797248583274549e-2
47.2961282917917885,.173563270946055365e-1,.144754761952212360e-1,.420367044607727631e-2
47.3466710405405422,.173563277181040115e-1,.144600241451269713e-1,.419918300748216289e-2
47.3960858158158160,.173563283176160418e-1,.144449489913235536e-1,.419480503402294182e-2
47.4478185060060085,.173563289347582229e-1,.144292004677318304e-1,.419023152884511266e-2
47.4976432352352376,.173563295191628622e-1,.144140652787616945e-1,.418583616620448774e-2
47.5485962172172165,.173563301068473050e-1,.143986196401730722e-1,.418135079751731208e-2
47.5991272827827814,.173563306798903937e-1,.143833345795535590e-1,.417691210658721959e-2
47.6455600840840816,.173563311980151971e-1,.143693178117172624e-1,.417284178758394776e-2
47.6987773143143130,.173563317820652797e-1,.143532866344128294e-1,.416818664068775626e-2
47.7463754394394400,.173563322957408679e-1,.143389785141435563e-1,.416403204377147930e-2
47.7971249684684665,.173563328345217038e-1,.143237545871999251e-1,.415961189642983717e-2
47.8456987432432399,.173563333417338372e-1,.143092137596646986e-1,.415539067419647915e-2
47.8996336776776772,.173563338953788421e-1,.142931028200592638e-1,.415071476557526790e-2
47.9463373678678693,.173563343667969897e-1,.142791813704322926e-1,.414667578635127907e-2
47.9993464739739721,.173563348929838233e-1,.142634131239429800e-1,.414210336400231815e-2
48.0476585195195227,.173563353644040491e-1,.142490715950803915e-1,.413794724944255374e-2
48.1005043048048080,.173563358712756181e-1,.142334148675192680e-1,.413341191821505350e-2
48.1461012802802770,.173563363014957277e-1,.142199304193036859e-1,.412950361115419721e-2
48.1980309129129125,.173563367842296569e-1,.142046049560602943e-1,.412504659369331179e-2
48.2481923743743764,.173563372430686515e-1,.141898582760542832e-1,.412071571745597186e-2
48.2983210665665652,.173563376801555598e-1,.141752563154052200e-1,.411634278398051359e-2
48.3482653443443411,.173563381262946126e-1,.141602642507932773e-1,.411205425189503388e-2
48.3962461596596611,.173563385515179934e-1,.141464584909534660e-1,.410812295568384681e-2
48.4481146916916927,.173563389947630660e-1,.141313252216295013e-1,.410372846861147174e-2
48.4975491636636633,.173563394100924445e-1,.141169328959967789e-1,.409955143274012314e-2
48.5495766176176176,.173563398399714450e-1,.141018049147132191e-1,.409516329615355629e-2
48.5966739919919917,.173563402164846683e-1,.140878754597158502e-1,.409106114701656733e-2
48.6487254074074045,.173563406359070818e-1,.140730224702198432e-1,.408687404275488199e-2
48.6985815930930954,.173563409981727090e-1,.140587769859551893e-1,.408288847641447451e-2
48.7483164274274259,.173563414147902620e-1,.140442338174997620e-1,.407840339904643519e-2
48.8002646546546544,.173563418094386454e-1,.140292880254527068e-1,.407405784080458726e-2
48.8481108683683658,.173563421671501621e-1,.140155522192489581e-1,.407006936593556738e-2
48.8971119359359392,.173563425277692661e-1,.140015126446330039e-1,.406599621899544732e-2
48.9512149369369354,.173563429191933329e-1,.139860430924592469e-1,.406151025308328865e-2
49.0002007727727715,.173563432675217302e-1,.139720651890986973e-1,.405745714484398359e-2
49.0502979654654681,.173563436178614319e-1,.139577981123755173e-1,.405331953101178370e-2
49.1012455200200222,.173563439681475341e-1,.139433178736834678e-1,.404911901632331542e-2
49.1480762367367348,.173563442848268940e-1,.139300313878254946e-1,.404525878864719999e-2
49.1979962642642619,.173563446170069344e-1,.139158965899476121e-1,.404115288356690031e-2
49.2475362972972945,.173563449413437244e-1,.139019038153427952e-1,.403709558439304273e-2
49.3005287337337350,.173563452821615324e-1,.138869859928652389e-1,.403278574511344891e-2
